0,0,6
1,0,3
2,0,7
3,0,8
4,0,5
5,0,6
6,0,9
7,0,6
8,0,7
9,0,9
10,0,5
11,0,5
12,0,5
13,0,6
14,0,8
15,0,3
16,0,8
17,0,6
18,0,7
19,0,6
20,0,7
21,0,5
22,0,6
23,0,7
24,0,6
25,0,8
26,0,6
27,0,7
28,0,6
29,0,6
30,0,7
31,0,7
32,0,7
33,0,7
34,0,5
35,0,7
36,0,6
37,0,5
38,0,8
39,0,3
40,0,9
41,0,8
42,0,5
43,0,8
44,0,5
45,0,7
46,0,5
47,0,4
48,0,6
49,0,7
0,1,7
1,1,6
2,1,10
3,1,5
4,1,6
5,1,4
6,1,6
7,1,4
8,1,9
9,1,6
10,1,2
11,1,6
12,1,4
13,1,8
14,1,5
15,1,10
16,1,3
17,1,6
18,1,2
19,1,4
20,1,5
21,1,7
22,1,7
23,1,5
24,1,4
25,1,9
26,1,3
27,1,6
28,1,5
29,1,5
30,1,5
31,1,1
32,1,10
33,1,3
34,1,7
35,1,5
36,1,2
37,1,6
38,1,4
39,1,9
40,1,5
41,1,9
42,1,2
43,1,4
44,1,5
45,1,10
46,1,6
47,1,6
48,1,12
49,1,2
0,2,9
1,2,1
2,2,5
3,2,4
4,2,6
5,2,6
6,2,10
7,2,8
8,2,12
9,2,5
10,2,7
11,2,8
12,2,2
13,2,9
14,2,4
15,2,3
16,2,5
17,2,6
18,2,8
19,2,12
20,2,9
21,2,6
22,2,4
23,2,5
24,2,7
25,2,4
26,2,4
27,2,3
28,2,7
29,2,5
30,2,11
31,2,2
32,2,8
33,2,6
34,2,3
35,2,7
36,2,9
37,2,7
38,2,7
39,2,3
40,2,5
41,2,7
42,2,12
43,2,6
44,2,3
45,2,8
46,2,3
47,2,6
48,2,7
49,2,6
0,3,6
1,3,5
2,3,6
3,3,9
4,3,7
5,3,1
6,3,6
7,3,1
8,3,0
9,3,12
10,3,6
11,3,8
12,3,7
13,3,4
14,3,9
15,3,7
16,3,10
17,3,5
18,3,1
19,3,11
20,3,8
21,3,5
22,3,6
23,3,9
24,3,7
25,3,5
26,3,8
27,3,6
28,3,4
29,3,5
30,3,7
31,3,5
32,3,6
33,3,6
34,3,6
35,3,5
36,3,5
37,3,9
38,3,6
39,3,5
40,3,2
41,3,5
42,3,2
43,3,5
44,3,7
45,3,9
46,3,7
47,3,4
48,3,5
49,3,5
0,4,7
1,4,9
2,4,6
3,4,8
4,4,3
5,4,4
6,4,4
7,4,5
8,4,7
9,4,2
10,4,6
11,4,6
12,4,4
13,4,2
14,4,8
15,4,3
16,4,5
17,4,3
18,4,7
19,4,0
20,4,7
21,4,2
22,4,4
23,4,7
24,4,5
25,4,6
26,4,4
27,4,6
28,4,11
29,4,8
30,4,5
31,4,7
32,4,7
33,4,3
34,4,11
35,4,7
36,4,8
37,4,7
38,4,1
39,4,12
40,4,9
41,4,4
42,4,11
43,4,4
44,4,9
45,4,0
46,4,7
47,4,7
48,4,1
49,4,6
0,5,5
1,5,9
2,5,4
3,5,2
4,5,9
5,5,10
6,5,6
7,5,3
8,5,9
9,5,6
10,5,5
11,5,4
12,5,6
13,5,5
14,5,6
15,5,11
16,5,3
17,5,5
18,5,9
19,5,6
20,5,5
21,5,6
22,5,5
23,5,5
24,5,7
25,5,7
26,5,8
27,5,5
28,5,4
29,5,4
30,5,6
31,5,7
32,5,8
33,5,6
34,5,4
35,5,4
36,5,8
37,5,4
38,5,1
39,5,9
40,5,5
41,5,7
42,5,8
43,5,1
44,5,8
45,5,6
46,5,4
47,5,9
48,5,12
49,5,4
0,6,6
1,6,0
2,6,8
3,6,6
4,6,5
5,6,7
6,6,5
7,6,7
8,6,11
9,6,1
10,6,12
11,6,2
12,6,7
13,6,2
14,6,8
15,6,3
16,6,7
17,6,10
18,6,8
19,6,6
20,6,10
21,6,5
22,6,7
23,6,7
24,6,5
25,6,5
26,6,8
27,6,5
28,6,5
29,6,6
30,6,7
31,6,5
32,6,4
33,6,4
34,6,4
35,6,6
36,6,7
37,6,2
38,6,10
39,6,5
40,6,4
41,6,10
42,6,7
43,6,8
44,6,6
45,6,6
46,6,10
47,6,4
48,6,3
49,6,6
0,7,4
1,7,9
2,7,9
3,7,7
4,7,7
5,7,8
6,7,8
7,7,5
8,7,0
9,7,12
10,7,6
11,7,9
12,7,12
13,7,12
14,7,8
15,7,6
16,7,7
17,7,4
18,7,4
19,7,6
20,7,12
21,7,3
22,7,4
23,7,3
24,7,4
25,7,6
26,7,10
27,7,5
28,7,10
29,7,4
30,7,3
31,7,9
32,7,4
33,7,8
34,7,7
35,7,6
36,7,6
37,7,11
38,7,3
39,7,6
40,7,3
41,7,2
42,7,10
43,7,1
44,7,11
45,7,0
46,7,9
47,7,7
48,7,8
49,7,6
0,8,7
1,8,7
2,8,7
3,8,2
4,8,1
5,8,7
6,8,7
