0,0,5
1,0,6
2,0,6
3,0,6
4,0,6
5,0,6
6,0,6
7,0,6
8,0,6
9,0,6
10,0,7
11,0,6
12,0,6
13,0,6
14,0,6
15,0,6
16,0,8
17,0,6
18,0,7
19,0,6
20,0,6
21,0,6
22,0,6
23,0,10
24,0,5
25,0,7
26,0,6
27,0,6
28,0,6
29,0,7
30,0,6
31,0,7
32,0,6
33,0,6
34,0,6
35,0,6
36,0,6
37,0,6
38,0,6
39,0,6
40,0,6
41,0,7
42,0,5
43,0,6
44,0,6
45,0,6
46,0,6
47,0,6
48,0,6
49,0,6
0,1,5
1,1,7
2,1,6
3,1,7
4,1,6
5,1,7
6,1,6
7,1,7
8,1,7
9,1,5
10,1,5
11,1,6
12,1,6
13,1,7
14,1,4
15,1,8
16,1,5
17,1,7
18,1,4
19,1,8
20,1,6
21,1,6
22,1,8
23,1,5
24,1,6
25,1,5
26,1,5
27,1,8
28,1,6
29,1,5
30,1,8
31,1,6
32,1,6
33,1,6
34,1,6
35,1,7
36,1,6
37,1,6
38,1,4
39,1,10
40,1,6
41,1,7
42,1,7
43,1,6
44,1,6
45,1,7
46,1,5
47,1,6
48,1,5
49,1,4
0,2,6
1,2,6
2,2,6
3,2,7
4,2,6
5,2,8
6,2,0
7,2,7
8,2,6
9,2,5
10,2,6
11,2,6
12,2,6
13,2,7
14,2,7
15,2,6
16,2,7
17,2,5
18,2,6
19,2,5
20,2,5
21,2,2
22,2,8
23,2,6
24,2,7
25,2,4
26,2,5
27,2,6
28,2,5
29,2,4
30,2,8
31,2,6
32,2,7
33,2,6
34,2,6
35,2,6
36,2,6
37,2,4
38,2,8
39,2,3
40,2,3
41,2,7
42,2,5
43,2,8
44,2,6
45,2,4
46,2,5
47,2,12
48,2,7
49,2,8
0,3,7
1,3,6
2,3,6
3,3,6
4,3,3
5,3,9
6,3,6
7,3,10
8,3,5
9,3,7
10,3,7
11,3,7
12,3,5
13,3,7
14,3,7
15,3,6
16,3,4
17,3,6
18,3,6
19,3,7
20,3,7
21,3,7
22,3,7
23,3,9
24,3,7
25,3,8
26,3,6
27,3,9
28,3,7
29,3,5
30,3,5
31,3,6
32,3,6
33,3,5
34,3,8
35,3,5
36,3,7
37,3,3
38,3,7
39,3,4
40,3,8
41,3,6
42,3,6
43,3,5
44,3,7
45,3,6
46,3,7
47,3,5
48,3,2
49,3,5
0,4,7
1,4,9
2,4,6
3,4,4
4,4,2
5,4,6
6,4,6
7,4,2
8,4,6
9,4,7
10,4,1
11,4,4
12,4,7
13,4,7
14,4,4
15,4,3
16,4,8
17,4,6
18,4,6
19,4,5
20,4,5
21,4,8
22,4,5
23,4,6
24,4,5
25,4,6
26,4,5
27,4,6
28,4,7
29,4,6
30,4,7
31,4,5
32,4,7
33,4,2
34,4,6
35,4,6
36,4,7
